Recall Reason,Category,Score
"Fetal/maternal monitor/monitoring systems serviced or remanufactured using non-OEM equivalent components that have not been appropriately verified or validated. Possible adverse clinical impact: inability to accurately detect and measure fetal heart rate, inability to accurately detect maternal peripheral oxygen saturation, inability to monitor uterine activity to follow contractions, inability to determine temperature, and maternal blood pressure, lack of electrocardiography tracing, patient/clinician burns, and delay in detecting maternal or fetal distress.",Design/Component Flaws,0.7422800064086914
"Fetal/maternal monitor/monitoring systems serviced or remanufactured using non-OEM equivalent components that have not been appropriately verified or validated. Possible adverse clinical impact: inability to accurately detect and measure fetal heart rate, inability to accurately detect maternal peripheral oxygen saturation, inability to monitor uterine activity to follow contractions, inability to determine temperature, and maternal blood pressure, lack of electrocardiography tracing, patient/clinician burns, and delay in detecting maternal or fetal distress.",Design/Component Flaws,0.7422800064086914
"Alarm flags that have a ""<"" symbol in front of them are not displayed on the cobas infinity Validation screen. This issue affects only customers that are doing manual validation on the cobas infinity Validation screen.",Design/Component Flaws,0.7002719044685364
The device will not connect to the Specialist 2 Locating Outrigger which renders them unusable in surgery.,Design/Component Flaws,0.6937684416770935
"Inner draw rod, which threads into the cage may potentially be separated from the proximal knob of the inserter",Manufacturing Defects,0.7004599571228027
Through a customer complaint and and internal investigation it was determined that some implant packages contain the incorrect cover screw and extender.  This could result in delay in surgery and/or  a potential  new surgical procedures to place the correct parts. The level of severity varies based on a one or two stage surgery.,Design/Component Flaws,0.7187921404838562
The navigated values displayed when using the LPI instrumentation are incorrect due to software inconsistencies (wrong data loaded).,Design/Component Flaws,0.7469547390937805
"Some cross-sectional images from the image acquisitions of the patients head may not be reconstructed/displayed properly in two and three dimension views when using ROSA Brain software, potentially compromising the surgery planning.",Design/Component Flaws,0.7602540850639343
"Some cross-sectional images from the image acquisitions of the patients head may not be reconstructed/displayed properly in two and three dimension views when using ROSA Brain software, potentially compromising the surgery planning.",Design/Component Flaws,0.7602540850639343
Complaints have been received regarding difficulty in removing the driver from the screw.  High driver removal forces can lead to the screw pulling out still attached to the driver. This could result  in an additional anchor insertion site in the bone being used.,Design/Component Flaws,0.7032022476196289
Complaints have been received regarding difficulty in removing the driver from the screw.  High driver removal forces can lead to the screw pulling out still attached to the driver. This could result  in an additional anchor insertion site in the bone being used.,Design/Component Flaws,0.7032022476196289
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
"A pump alarm function anomaly in the pump firmware code may result in the pump not sending the expected error code notifications to the Programmer, or not emit an audible alarm tone in certain ""out of tolerance"" conditions associated with the pump's valve system.",Operation or Functional Issues,1.0
The product contains a different plate than indicated by the package labeling. The product is labeled as a right plate but contains a left plate.,Design/Component Flaws,0.769151508808136
"Labeling error. The product is labeled with an 18 month expiration date, however the product is approved for 12 months.",Expiry Issues,1.0
"Firm identified a subset of its generators that were sterilized one additional sterilization cycle, which does not meet the firm's quality specifications.
",Design/Component Flaws,0.7060308456420898
"Due to a complaint received and internal investigation it was determined that implant vials were distributed with incorrect  color coded vials and caps. The part/lot numbers were correct, the customer received the product they ordered, however the color on the vial label and cap labels were incorrect.Specifically, the color coded vial and cap does not match the implant size described on the vial. As a result of the incorrect color on the vial and cap, the surgeon may not be certain if the implant received was the correct size. This could result in a delay in surgery, risk of infection if the surgical site has to be closed up and a second round of anesthesia.",Design/Component Flaws,0.6995238065719604
"Due to a software defect, when a digital subtraction angiography (DSA) is exported to the VesselNavigator application, the DSA is displayed without subtraction.",Design/Component Flaws,0.7533825635910034
Incorrect labeling; it was identified that some Datapad devices contained incorrect labels. Specifically the manufacturing date in the production identifier was incorrect and the manufacturing date on the unique device identifier  label was labeled  in the format of yy-mm-dd instead of yyyy-mm-dd.,Design/Component Flaws,0.7217564582824707
"There have been reported incidents of a loose reservoir that can no longer be locked into the pump. The reservoir can become loose due to a broken or missing retainer ring that prevents a proper lock. If the reservoir is not properly locked into the pump, it could lead to over or under delivery of insulin, which could then result in hypoglycemia or hyperglycemia.",Design/Component Flaws,0.6844199895858765
"There have been reported incidents of a loose reservoir that can no longer be locked into the pump. The reservoir can become loose due to a broken or missing retainer ring that prevents a proper lock. If the reservoir is not properly locked into the pump, it could lead to over or under delivery of insulin, which could then result in hypoglycemia or hyperglycemia.",Design/Component Flaws,0.6844199895858765
"There have been reported incidents of a loose reservoir that can no longer be locked into the pump. The reservoir can become loose due to a broken or missing retainer ring that prevents a proper lock. If the reservoir is not properly locked into the pump, it could lead to over or under delivery of insulin, which could then result in hypoglycemia or hyperglycemia.",Design/Component Flaws,0.6844199895858765
"There have been reported incidents of a loose reservoir that can no longer be locked into the pump. The reservoir can become loose due to a broken or missing retainer ring that prevents a proper lock. If the reservoir is not properly locked into the pump, it could lead to over or under delivery of insulin, which could then result in hypoglycemia or hyperglycemia.",Design/Component Flaws,0.6844199895858765
There is the potential for water to flood the column and enter the circuit under circumstances where an abnormal pressure differential is created between the water bottle and the column during high flow oxygen therapy.,Manufacturing Defects,0.7290907502174377
There is the potential for water to flood the column and enter the circuit under circumstances where an abnormal pressure differential is created between the water bottle and the column during high flow oxygen therapy.,Manufacturing Defects,0.7290907502174377
There is the potential for water to flood the column and enter the circuit under circumstances where an abnormal pressure differential is created between the water bottle and the column during high flow oxygen therapy.,Manufacturing Defects,0.7290907502174377
There is the potential for water to flood the column and enter the circuit under circumstances where an abnormal pressure differential is created between the water bottle and the column during high flow oxygen therapy.,Manufacturing Defects,0.7290907502174377
"FridaBaby has been made aware through customer reports that the product is being used outside of the labeled directions.  Specifically, repeated chewing or biting on the SmileFrida, the ToothHugger has caused deterioration in the outer layer of the brush and in very rare occasions, may cause the hard plastic brush head to break, exposing a small metal piece welded inside the brush head.",Design/Component Flaws,0.6714226007461548
Two batches of VIDAS Varicella-Zoster IgG (VZG ref 30217) may yield an invalid calibration which may delay the patient's sample result or a valid calibration may lead to a false positive patient result.,Manufacturing Defects,0.7792780995368958
The products are being recalled due to reports of breakage broke at the point of a welded joint either prior to use during setup or during use inside the patient's mouth.,Design/Component Flaws,0.6860012412071228
The products are being recalled due to reports of breakage broke at the point of a welded joint either prior to use during setup or during use inside the patient's mouth.,Design/Component Flaws,0.6860012412071228
It was reported that the user's low alarm feature on the iOS application were not properly  alerting users when the user has enabled the Alert Schedule feature more than 30 days after installing the iOS application.,Design/Component Flaws,0.7530776858329773
The kit contained a 29Fr ProtekDuo cannula instead of a 24Fr Protek Solo Venous cannula.,Design/Component Flaws,0.6093282103538513
"These roller pumps were assembled with pump shafts that may fail at the location of the thread where a locknut is installed.  The failure is associated with a noise that is atypical of roller pump operation. The noise is caused when an unsecured shaft end contacts the rotating pulley of the roller pump. Prolonged use of a roller pump in this condition could lead to an eventual pump stop, resulting in the inability to create pump flow due to pulley loosening and drive belt damage.",Operation or Functional Issues,1.0
"These roller pumps were assembled with pump shafts that may fail at the location of the thread where a locknut is installed.  The failure is associated with a noise that is atypical of roller pump operation. The noise is caused when an unsecured shaft end contacts the rotating pulley of the roller pump. Prolonged use of a roller pump in this condition could lead to an eventual pump stop, resulting in the inability to create pump flow due to pulley loosening and drive belt damage.",Operation or Functional Issues,1.0
"These roller pumps were assembled with pump shafts that may fail at the location of the thread where a locknut is installed.  The failure is associated with a noise that is atypical of roller pump operation. The noise is caused when an unsecured shaft end contacts the rotating pulley of the roller pump. Prolonged use of a roller pump in this condition could lead to an eventual pump stop, resulting in the inability to create pump flow due to pulley loosening and drive belt damage.",Operation or Functional Issues,1.0
"These roller pumps were assembled with pump shafts that may fail at the location of the thread where a locknut is installed.  The failure is associated with a noise that is atypical of roller pump operation. The noise is caused when an unsecured shaft end contacts the rotating pulley of the roller pump. Prolonged use of a roller pump in this condition could lead to an eventual pump stop, resulting in the inability to create pump flow due to pulley loosening and drive belt damage.",Operation or Functional Issues,1.0
"Combination of software and a component failure may cause audible alarms not to operate properly, the alarm buzzer not work, for ventilators that have a failed electronic component and, that are stored without AC power connected for more than 36 hours leading to full depletion of the battery and, that powers on automatically when connected to AC power without pressing the power switch.",Design/Component Flaws,1.0
"Hairline fractures in a component could allow electrical current to arc out of the device, resulting in a burn to the patient and/or user.",Design/Component Flaws,1.0
"Hairline fractures in a component could allow electrical current to arc out of the device, resulting in a burn to the patient and/or user.",Design/Component Flaws,1.0
"Hairline fractures in a component could allow electrical current to arc out of the device, resulting in a burn to the patient and/or user.",Design/Component Flaws,1.0
Two lots of EVOLVE Modular Radial Head could have the wrong size product in the package.  Both the label and laser marking are incorrect on the affected product.,Design/Component Flaws,0.7216878533363342
Two lots of EVOLVE Modular Radial Head could have the wrong size product in the package.  Both the label and laser marking are incorrect on the affected product.,Design/Component Flaws,0.7216878533363342
"This recall is being initiated  because lots of EndoWrist Monopolar Curved Scissor instruments are not recognized by the integrated electrosurgical unit, which prohibits the activation of monopolar energy from the surgeon console.",Software Issues,0.7091041207313538
A transcription error has occurred for the Randox Lipase colorimetric value in Liquid Clinical Chemistry Control lot 1021 UE. The target and range are listed as 50 U/L (40 - 60) and should be 72U/L (58 - 86).,Software Issues,0.6501142382621765
Product 8208 Vaginal Verification Panel is a 6 pool kit and has contaminant Candida krusei in Pool 2 (subcomponent 6063). Candida krusei is an organism intended to be contained in Pool 6 of the kit.  This should have no impact on patient test results as long as Gardnerella vaginalis was properly detected when using Pool 2 and/or users are strictly using this product for instrument verification/validation.,Design/Component Flaws,0.712600588798523
The lot contained two outer pins instead of one outer and one inner pin.,Design/Component Flaws,0.6554961204528809
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
Incomplete seals on the sterile package may compromise the sterility,Contamination or Sterility Issues,1.0
"Inability to dose the test strips, may result in a temporary inability to get a result that could lead to a delay in treatment and/or therapy decisions",Manufacturing Defects,0.7194204926490784
"Inability to dose the test strips, may result in a temporary inability to get a result that could lead to a delay in treatment and/or therapy decisions",Manufacturing Defects,0.7194204926490784
"Inability to dose the test strips, may result in a temporary inability to get a result that could lead to a delay in treatment and/or therapy decisions",Manufacturing Defects,0.7194204926490784
"Some dental implant packages contain incorrect implants, which could lead to surgery rescheduling.",Manufacturing Defects,0.6125335693359375
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
"The gowns contain an unknown level of bioburden, unknown microbiological flora, and unknown particulate contamination.",Contamination or Sterility Issues,1.0
A mix-up of autosampler tube positions with a possibility of misidentification of sample results and a risk of operator injury from an exposed aspiration needle.,Design/Component Flaws,0.7294360995292664
"Exhibiting a reversed image. Although the image may appear normal, the users actions will be reversed on the display for left and right
directions.",Design/Component Flaws,0.7153664231300354
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
"Fetal transducers distributed in advance of receiving 510(k) and international clearances. Possible adverse clinical impact: inability to accurately detect and measure fetal heart rate, inability to accurately detect maternal peripheral oxygen saturation, inability to monitor uterine activity to follow contractions, inability to determine temperature, and maternal blood pressure, lack of electrocardiography tracing, patient/clinician burns, and interruption of monitoring  due to device failure that could lead to delay in detecting maternal or fetal distress.",Design/Component Flaws,0.7526987195014954
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
Fetal transducers distributed in advance of receiving 510(k) and international clearances.,Design/Component Flaws,0.7200149893760681
"Some sutures in the lot may exhibit a small section of braid fraying, which can lead to reduced tensile strength at that point.",Manufacturing Defects,0.6970025300979614
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
"The wire guide may be incorrectly loaded into the wire guide holder, leading to the stiff tip of the wire guide being introduced into the patient instead of the flexible tip.",Design/Component Flaws,0.7318042516708374
Potential for the expiration date on the outer label that was applied by Zimmer Biomet to exceed the expiration date on the inner label,Expiry Issues,1.0
"Three issues found: i) 	The Map ROI options in the ROI list in the Structure Definition module may generate unintended ROI geometries ii) Elekta guard leaf behavior. There is an interoperability issue with Elekta regarding setting of guard leaves. iii)SSD, when intended as source-to-surface distance, it sometimes gives source-to-skin distance.To the best of our knowledge, these issues have not caused any patient mistreatment or other incidents. However, the user must be aware of the following information to avoid incorrect dose calculations during treatment planning.
",Design/Component Flaws,0.7052850723266602
Potential for thermal damage near the power cord connector and Power Entry Module (PEM) due to improper connection of the power cord connector and PEM pins on the Cocoon Convective Warming System.,Manufacturing Defects,1.0
Potential for thermal damage near the power cord connector and Power Entry Module (PEM) due to improper connection of the power cord connector and PEM pins on the Cocoon Convective Warming System.,Manufacturing Defects,1.0
Firm has received reports of leading end catheter component separations.,Manufacturing Defects,1.0
Firm has received reports of leading end catheter component separations.,Manufacturing Defects,1.0
"The frequency of calibration for the Genius Tympanic Thermometer as stated in the operating manual may not ensure that thermometers always remain within the stated accuracy range (¿ 0.2¿C for Genius 2 and ¿ 0.3¿C for Genius 3 thermometers). The measurement readings drift upwards over time, which means that the thermometers could exceed the upper stated accuracy tolerance of +0.2¿C for Genius 2 or +0.3¿C for Genius 3.",Software Issues,0.6772971153259277
"The frequency of calibration for the Genius Tympanic Thermometer as stated in the operating manual may not ensure that thermometers always remain within the stated accuracy range (¿ 0.2¿C for Genius 2 and ¿ 0.3¿C for Genius 3 thermometers). The measurement readings drift upwards over time, which means that the thermometers could exceed the upper stated accuracy tolerance of +0.2¿C for Genius 2 or +0.3¿C for Genius 3.",Software Issues,0.6772971153259277
"The frequency of calibration for the Genius Tympanic Thermometer as stated in the operating manual may not ensure that thermometers always remain within the stated accuracy range (¿ 0.2¿C for Genius 2 and ¿ 0.3¿C for Genius 3 thermometers). The measurement readings drift upwards over time, which means that the thermometers could exceed the upper stated accuracy tolerance of +0.2¿C for Genius 2 or +0.3¿C for Genius 3.",Software Issues,0.6772971153259277
"The frequency of calibration for the Genius Tympanic Thermometer as stated in the operating manual may not ensure that thermometers always remain within the stated accuracy range (¿ 0.2¿C for Genius 2 and ¿ 0.3¿C for Genius 3 thermometers). The measurement readings drift upwards over time, which means that the thermometers could exceed the upper stated accuracy tolerance of +0.2¿C for Genius 2 or +0.3¿C for Genius 3.",Software Issues,0.6772971153259277
"The frequency of calibration for the Genius Tympanic Thermometer as stated in the operating manual may not ensure that thermometers always remain within the stated accuracy range (¿ 0.2¿C for Genius 2 and ¿ 0.3¿C for Genius 3 thermometers). The measurement readings drift upwards over time, which means that the thermometers could exceed the upper stated accuracy tolerance of +0.2¿C for Genius 2 or +0.3¿C for Genius 3.",Software Issues,0.6772971153259277
"The firm was unsuccessful in obtaining a satisfactory Certificate of 
Conformance from the original vendor of the mattress showing that they are in compliance with labeling requirements.",Design/Component Flaws,0.6993337869644165
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
Potential for leakage at the joint between the blood filters and tubing,Manufacturing Defects,0.706063985824585
"Potential for compromised sterility in breached pouches of specific lots of Reinforced Introducer Sets   Maquet 7 Fr., 7.5 Fr. and 8 Fr. IABs.",Contamination or Sterility Issues,1.0
"Potential for compromised sterility in breached pouches of specific lots of Reinforced Introducer Sets   Maquet 7 Fr., 7.5 Fr. and 8 Fr. IABs.",Contamination or Sterility Issues,1.0
